opened_at,closed_at,symbol,side,avg_entry,exit_price,quantity,tranches,gross_pnl,commission,net_pnl,exit_reason
2025-07-10T14:10:00.0000000+00:00,2025-07-10T14:20:00.0000000+00:00,SPY_iex,Long,618.45875,618.639375,400,2,72.250000,0,72.250000,"Stop-loss hit"
2025-07-15T14:10:00.0000000+00:00,2025-07-15T14:25:00.0000000+00:00,SPY_iex,Long,620.675,620.21,228,1,-106.020,0,-106.020,"Stop-loss hit"
2025-07-16T14:20:00.0000000+00:00,2025-07-16T14:35:00.0000000+00:00,SPY_iex,Long,617.445,616.86,178,1,-104.130,0,-104.130,"Stop-loss hit"
2025-07-22T14:35:00.0000000+00:00,2025-07-22T17:40:00.0000000+00:00,SPY_iex,Long,622.92477777777777777777777778,623.20591666666666666666666667,360,3,101.21000000000000000000000120,0,101.21000000000000000000000120,"Stop-loss hit"
2025-07-24T13:55:00.0000000+00:00,2025-07-24T14:05:00.0000000+00:00,SPY_iex,Short,629.305,629.94,163,1,-103.505,0,-103.505,"Stop-loss hit"
2025-07-25T14:10:00.0000000+00:00,2025-07-25T14:55:00.0000000+00:00,SPY_iex,Long,630.20561068702290076335877863,630.38624045801526717557251908,393,2,70.98749999999999999999999844,0,70.98749999999999999999999844,"Stop-loss hit"
2025-08-05T14:00:00.0000000+00:00,2025-08-05T14:10:00.0000000+00:00,SPY_iex,Short,625.98167953667953667953667954,625.69605212355212355212355212,259,2,73.97750000000000000000000092,0,73.97750000000000000000000092,"Stop-loss hit"
2025-08-06T14:00:00.0000000+00:00,2025-08-06T14:05:00.0000000+00:00,SPY_iex,Short,623.765,624.65,116,1,-102.660,0,-102.660,"Stop-loss hit"
2025-08-07T14:00:00.0000000+00:00,2025-08-07T14:05:00.0000000+00:00,SPY_iex,Long,631.195,630.12,94,1,-101.050,0,-101.050,"Stop-loss hit"
2025-08-08T14:15:00.0000000+00:00,2025-08-08T14:30:00.0000000+00:00,SPY_iex,Short,630.735,631.41,150,1,-101.250,0,-101.250,"Stop-loss hit"
2025-08-11T14:25:00.0000000+00:00,2025-08-11T14:50:00.0000000+00:00,SPY_iex,Short,631.8275,631.616875,336,2,70.770000,0,70.770000,"Stop-loss hit"
2025-08-12T13:55:00.0000000+00:00,2025-08-12T14:00:00.0000000+00:00,SPY_iex,Long,632.905,631.60,76,1,-99.180,0,-99.180,"Stop-loss hit"
